season,date,home_team,away_team,true_home_team_result,simulated_home_team_result_seed_1,simulated_home_team_result_seed_2,simulated_home_team_result_seed_3,simulated_home_team_result_seed_4,simulated_home_team_result_seed_5,simulated_home_team_result_seed_6,simulated_home_team_result_seed_7,simulated_home_team_result_seed_8,simulated_home_team_result_seed_9,simulated_home_team_result_seed_10
2015,2015-10-28,ROM,UDI,1,1,-1,0,0,-1,1,-1,1,-1,1
2015,2015-10-28,SAS,JUV,1,1,-1,1,-1,-1,-1,1,0,0,1
2015,2015-10-28,TOR,GEN,0,-1,1,1,-1,0,-1,1,-1,1,0
2015,2015-10-28,VER,FIO,-1,1,0,-1,1,-1,-1,-1,1,0,1
2015,2015-10-29,SAM,EMP,0,-1,1,0,1,1,1,0,-1,1,-1
2015,2015-10-31,INT,ROM,1,1,0,1,-1,-1,1,0,1,1,0
2015,2015-10-31,JUV,TOR,1,0,1,-1,1,1,1,0,1,1,1
2015,2015-11-01,BOLG,ATA,1,1,1,0,1,0,1,0,1,0,-1
2015,2015-11-01,CARP,VER,0,1,1,0,1,-1,1,1,-1,1,-1
2015,2015-11-01,FIO,FRO,1,1,-1,0,0,1,1,1,0,1,1
2015,2015-11-01,GEN,NAP,0,1,1,-1,1,1,-1,0,1,1,1
2015,2015-11-01,LAZ,MIL,-1,0,1,1,-1,0,0,1,0,0,0
2015,2015-11-01,UDI,SAS,0,1,-1,1,0,-1,1,-1,1,-1,-1
2015,2015-11-02,CHI,SAM,0,-1,1,0,-1,1,-1,1,-1,0,1
2015,2015-11-02,PAL,EMP,-1,0,-1,0,0,1,1,1,1,1,1
2015,2015-11-07,MIL,ATA,0,-1,1,0,1,1,1,0,0,1,0
2015,2015-11-07,VER,BOLG,-1,1,-1,1,1,0,1,0,1,1,-1
2015,2015-11-08,EMP,JUV,-1,-1,-1,1,1,1,1,0,-1,-1,-1
2015,2015-11-08,FRO,GEN,0,1,1,-1,1,0,1,1,-1,1,1
2015,2015-11-08,NAP,UDI,1,1,1,1,1,1,1,1,-1,0,-1
2015,2015-11-08,PAL,CHI,1,-1,1,-1,1,0,-1,0,-1,0,-1
2015,2015-11-08,ROM,LAZ,1,1,-1,1,1,0,0,1,1,1,1
2015,2015-11-08,SAM,FIO,-1,1,0,0,-1,0,-1,-1,0,0,-1
2015,2015-11-08,SAS,CARP,1,-1,1,-1,1,1,-1,1,1,1,-1
2015,2015-11-08,TOR,INT,-1,1,-1,1,-1,-1,1,-1,1,-1,0
2015,2015-11-21,BOLG,ROM,0,-1,-1,0,0,0,1,1,-1,1,0
2015,2015-11-21,JUV,MIL,1,0,-1,-1,0,1,1,0,-1,1,1
2015,2015-11-22,ATA,TOR,-1,0,1,1,1,1,0,1,1,1,0
2015,2015-11-22,CARP,CHI,-1,-1,-1,-1,1,0,-1,1,-1,1,-1
2015,2015-11-22,FIO,EMP,0,1,1,1,-1,1,-1,0,1,-1,1
2015,2015-11-22,GEN,SAS,1,0,-1,-1,1,-1,0,-1,1,1,-1
2015,2015-11-22,INT,FRO,1,1,1,1,-1,0,0,1,1,0,1
2015,2015-11-22,LAZ,PAL,0,-1,0,-1,1,1,1,0,1,1,0
2015,2015-11-22,UDI,SAM,1,-1,1,1,0,1,0,1,0,0,-1
2015,2015-11-22,VER,NAP,-1,-1,1,-1,1,0,0,1,1,1,0
2015,2015-11-28,MIL,SAM,1,-1,-1,0,0,1,0,1,1,-1,-1
2015,2015-11-28,TOR,BOLG,1,1,1,1,-1,-1,1,0,1,0,1
2015,2015-11-29,CHI,UDI,-1,1,1,1,1,1,1,0,1,0,1
2015,2015-11-29,EMP,LAZ,1,0,1,0,-1,0,0,-1,1,-1,0
2015,2015-11-29,FRO,VER,1,1,0,0,-1,0,0,1,1,0,-1
2015,2015-11-29,GEN,CARP,-1,-1,1,1,0,-1,1,1,1,-1,1
2015,2015-11-29,PAL,JUV,-1,1,-1,0,1,0,1,-1,0,1,-1
2015,2015-11-29,ROM,ATA,-1,-1,0,-1,-1,1,-1,1,-1,0,1
2015,2015-11-30,NAP,INT,1,-1,-1,1,1,1,1,1,0,1,0
2015,2015-11-30,SAS,FIO,0,1,1,-1,1,-1,1,0,1,-1,1
2015,2015-12-04,LAZ,JUV,-1,0,1,-1,0,1,-1,0,-1,-1,1
2015,2015-12-05,INT,GEN,1,0,0,-1,-1,-1,0,1,1,-1,0
2015,2015-12-05,TOR,ROM,0,1,1,-1,-1,1,1,0,1,1,0
2015,2015-12-06,ATA,PAL,1,0,0,1,0,0,-1,1,-1,1,1
2015,2015-12-06,BOLG,NAP,1,1,1,1,1,0,0,-1,1,-1,1
2015,2015-12-06,CARP,MIL,0,-1,0,0,1,-1,0,1,1,-1,0
2015,2015-12-06,FIO,UDI,1,1,1,1,-1,0,0,-1,1,1,0
2015,2015-12-06,FRO,CHI,-1,0,-1,-1,1,1,0,1,-1,-1,-1
2015,2015-12-06,SAM,SAS,-1,1,0,-1,0,0,-1,1,1,-1,-1
2015,2015-12-06,VER,EMP,-1,-1,1,1,1,1,1,-1,-1,1,-1
2015,2015-12-12,GEN,BOLG,-1,1,1,1,-1,1,1,-1,-1,-1,0
2015,2015-12-12,PAL,FRO,1,1,0,-1,0,1,1,1,1,-1,-1
2015,2015-12-12,UDI,INT,-1,-1,-1,-1,0,1,1,1,1,0,1
2015,2015-12-13,CHI,ATA,1,1,0,0,-1,1,-1,0,1,-1,0
2015,2015-12-13,EMP,CARP,1,0,-1,1,1,1,-1,1,1,-1,1
2015,2015-12-13,JUV,FIO,1,0,1,1,1,-1,-1,1,0,1,0
2015,2015-12-13,MIL,VER,0,1,1,0,1,1,0,-1,-1,1,1
2015,2015-12-13,NAP,ROM,0,0,-1,1,0,0,-1,0,1,0,1
2015,2015-12-14,LAZ,SAM,0,0,0,0,0,-1,1,1,-1,0,1
2015,2015-12-19,BOLG,EMP,-1,1,1,0,0,1,-1,-1,1,1,-1
2015,2015-12-20,ATA,NAP,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1
2015,2015-12-20,CARP,JUV,-1,1,0,1,0,-1,1,0,0,-1,1
2015,2015-12-20,FIO,CHI,1,1,-1,0,1,0,0,0,-1,0,1
2015,2015-12-20,FRO,MIL,-1,1,1,1,0,1,0,1,0,0,-1
2015,2015-12-20,INT,LAZ,-1,-1,1,1,1,-1,-1,0,1,0,1
2015,2015-12-20,ROM,GEN,1,1,0,1,1,1,-1,0,0,0,1
2015,2015-12-20,SAM,PAL,1,1,-1,-1,0,0,-1,-1,-1,-1,1
2015,2015-12-20,TOR,UDI,-1,1,1,1,-1,1,-1,1,1,1,0
2015,2015-12-20,VER,SAS,0,0,-1,1,-1,1,-1,0,-1,0,-1
2015,2016-01-05,GEN,SAM,-1,-1,1,0,0,1,1,-1,-1,1,1
2015,2016-01-06,CHI,ROM,0,0,1,1,0,0,1,-1,1,1,1
2015,2016-01-06,EMP,INT,-1,1,-1,-1,-1,1,1,1,1,0,1
2015,2016-01-06,JUV,VER,1,-1,-1,0,1,0,-1,1,1,1,1
2015,2016-01-06,LAZ,CARP,0,0,0,-1,1,-1,-1,1,-1,1,1
2015,2016-01-06,MIL,BOLG,-1,1,1,1,0,-1,0,-1,1,1,-1
2015,2016-01-06,NAP,TOR,1,0,-1,1,1,1,0,-1,1,-1,1
2015,2016-01-06,PAL,FIO,-1,1,0,0,-1,-1,0,-1,-1,1,-1
2015,2016-01-06,SAS,FRO,0,1,0,1,0,-1,0,0,1,1,0
2015,2016-01-06,UDI,ATA,1,0,0,0,1,-1,1,0,1,1,1
2015,2016-01-09,CARP,UDI,1,-1,1,0,1,0,-1,0,0,-1,-1
2015,2016-01-09,FIO,LAZ,-1,1,1,1,1,0,1,-1,-1,1,1
2015,2016-01-09,ROM,MIL,0,1,-1,1,1,1,1,1,1,1,0
2015,2016-01-10,ATA,GEN,-1,0,1,-1,0,0,1,1,-1,0,0
2015,2016-01-10,BOLG,CHI,-1,1,1,0,0,1,1,-1,1,0,0
2015,2016-01-10,FRO,NAP,-1,1,0,-1,1,-1,1,0,0,1,1
2015,2016-01-10,INT,SAS,-1,-1,-1,1,1,1,-1,-1,-1,1,0
2015,2016-01-10,SAM,JUV,-1,-1,1,-1,1,-1,1,1,1,-1,0
2015,2016-01-10,TOR,EMP,-1,1,1,1,1,1,0,1,1,-1,-1
2015,2016-01-10,VER,PAL,-1,-1,1,1,-1,0,1,-1,1,0,-1
2015,2016-01-16,ATA,INT,0,-1,-1,1,-1,0,1,0,0,1,1
2015,2016-01-16,NAP,SAS,1,-1,1,1,0,-1,-1,1,1,0,1
2015,2016-01-16,TOR,FRO,1,1,1,-1,0,1,0,-1,0,1,1
2015,2016-01-17,BOLG,LAZ,0,0,1,-1,-1,1,1,1,-1,1,1
2015,2016-01-17,CARP,SAM,1,1,0,0,-1,-1,1,1,1,-1,0
2015,2016-01-17,CHI,EMP,0,0,-1,1,1,-1,-1,1,1,1,-1
2015,2016-01-17,GEN,PAL,1,1,1,0,1,0,0,-1,1,-1,0
2015,2016-01-17,MIL,FIO,1,0,0,-1,0,1,0,1,0,0,1
2015,2016-01-17,ROM,VER,0,1,1,0,-1,-1,0,1,1,-1,-1
2015,2016-01-17,UDI,JUV,-1,-1,-1,0,0,1,1,1,-1,0,-1
2015,2016-01-20,SAS,TOR,0,1,-1,-1,0,-1,0,-1,-1,1,0
2015,2016-01-23,EMP,MIL,0,-1,1,1,0,1,1,1,1,1,-1
2015,2016-01-23,FRO,ATA,0,1,-1,1,-1,1,-1,-1,1,-1,-1
2015,2016-01-24,FIO,TOR,1,1,-1,1,-1,-1,1,1,1,1,1
2015,2016-01-24,INT,CARP,0,1,0,1,-1,1,1,-1,-1,1,0
2015,2016-01-24,JUV,ROM,1,-1,-1,1,0,0,1,0,1,-1,0
2015,2016-01-24,LAZ,CHI,1,-1,0,-1,0,1,1,1,1,-1,1
2015,2016-01-24,PAL,UDI,1,0,1,1,0,1,1,1,1,1,1
2015,2016-01-24,SAM,NAP,-1,0,0,1,1,-1,-1,0,1,1,-1
2015,2016-01-24,SAS,BOLG,-1,-1,1,1,1,1,1,1,1,-1,0
2015,2016-01-24,VER,GEN,0,1,-1,1,-1,0,-1,1,-1,0,1
2015,2016-01-30,ATA,SAS,0,1,0,1,1,0,1,-1,-1,-1,-1
2015,2016-01-30,CARP,PAL,0,1,-1,1,-1,0,-1,-1,1,-1,0
2015,2016-01-30,ROM,FRO,1,0,0,1,0,0,0,1,1,0,0
2015,2016-01-31,BOLG,SAM,1,-1,0,1,0,-1,1,0,1,1,1
2015,2016-01-31,CHI,JUV,-1,0,1,0,0,-1,0,1,-1,-1,1
2015,2016-01-31,GEN,FIO,0,0,-1,1,-1,-1,0,-1,1,0,1
2015,2016-01-31,MIL,INT,1,1,1,1,-1,1,-1,1,0,0,-1
2015,2016-01-31,NAP,EMP,1,-1,1,-1,1,1,1,1,0,-1,0
2015,2016-01-31,TOR,VER,0,1,1,-1,0,1,0,-1,-1,1,0
2015,2016-01-31,UDI,LAZ,0,1,1,0,1,0,0,0,1,0,-1
2015,2016-02-02,SAS,ROM,-1,1,-1,0,0,1,0,1,1,1,-1
2015,2016-02-03,EMP,UDI,0,0,0,1,0,1,1,1,1,1,1
2015,2016-02-03,FIO,CARP,1,-1,1,1,0,1,0,1,0,1,1
2015,2016-02-03,FRO,BOLG,1,1,0,1,0,0,0,1,0,1,0
2015,2016-02-03,INT,CHI,1,1,1,-1,1,1,1,-1,1,-1,-1
2015,2016-02-03,JUV,GEN,1,1,0,1,0,0,-1,0,-1,-1,1
2015,2016-02-03,LAZ,NAP,-1,-1,-1,1,0,-1,1,1,1,1,1
2015,2016-02-03,PAL,MIL,-1,1,1,-1,0,1,0,1,0,-1,0
2015,2016-02-03,SAM,TOR,0,1,0,0,-1,-1,0,1,1,-1,1
2015,2016-02-03,VER,ATA,1,-1,1,0,1,1,0,1,1,1,1
2015,2016-02-06,BOLG,FIO,0,0,1,0,0,-1,1,0,1,-1,-1
2015,2016-02-06,GEN,LAZ,0,-1,0,1,0,-1,1,1,1,-1,0
2015,2016-02-07,ATA,EMP,0,-1,-1,1,0,0,0,0,-1,0,0
2015,2016-02-07,FRO,JUV,-1,1,1,1,0,1,-1,-1,1,0,-1
2015,2016-02-07,MIL,UDI,0,1,-1,0,-1,0,0,0,1,0,1
2015,2016-02-07,NAP,CARP,1,1,1,1,-1,1,0,1,1,1,-1
2015,2016-02-07,ROM,SAM,1,-1,0,0,1,1,-1,0,-1,0,-1
2015,2016-02-07,SAS,PAL,0,1,1,0,0,1,1,1,0,-1,0
2015,2016-02-07,TOR,CHI,-1,0,1,0,1,1,0,1,1,-1,0
2015,2016-02-07,VER,INT,0,-1,1,0,-1,-1,1,-1,-1,1,1
2015,2016-02-11,LAZ,VER,1,0,0,-1,1,1,1,-1,1,-1,-1
2015,2016-02-12,CARP,ROM,-1,-1,-1,0,1,1,-1,-1,1,0,1
2015,2016-02-13,CHI,SAS,0,1,1,1,1,1,0,1,-1,0,-1
2015,2016-02-13,EMP,FRO,-1,-1,0,-1,-1,1,0,1,-1,1,-1
2015,2016-02-13,JUV,NAP,1,1,1,1,1,-1,0,0,-1,1,0
2015,2016-02-14,FIO,INT,1,-1,1,1,1,0,1,0,-1,1,0
2015,2016-02-14,MIL,GEN,1,-1,1,1,-1,1,0,-1,-1,1,0
2015,2016-02-14,PAL,TOR,-1,1,0,-1,1,0,1,0,-1,1,1
2015,2016-02-14,SAM,ATA,0,0,1,0,-1,-1,0,-1,1,1,0
2015,2016-02-14,UDI,BOLG,-1,0,1,-1,0,1,-1,0,1,1,1
2015,2016-02-19,BOLG,JUV,0,-1,1,-1,1,0,1,1,-1,0,1
2015,2016-02-20,INT,SAM,1,0,0,-1,1,0,1,1,-1,0,1
2015,2016-02-20,VER,CHI,1,1,0,0,1,1,-1,0,1,0,0
2015,2016-02-21,ATA,FIO,-1,-1,-1,1,1,-1,0,1,-1,1,1
2015,2016-02-21,FRO,LAZ,0,-1,1,1,1,-1,-1,1,0,0,0
2015,2016-02-21,GEN,UDI,1,-1,1,-1,-1,1,1,1,1,0,1
2015,2016-02-21,ROM,PAL,1,1,1,1,1,-1,1,1,1,-1,1
2015,2016-02-21,SAS,EMP,1,-1,1,0,-1,1,1,-1,1,0,1
2015,2016-02-21,TOR,CARP,0,-1,-1,1,1,1,1,0,-1,1,-1
2015,2016-02-22,NAP,MIL,0,-1,0,1,1,1,-1,0,1,1,1
2015,2016-02-27,EMP,ROM,-1,1,-1,1,1,1,1,1,1,-1,1
2015,2016-02-27,MIL,TOR,1,1,-1,0,0,-1,1,1,0,1,-1
2015,2016-02-28,CARP,ATA,0,1,0,-1,1,1,1,-1,0,1,1
2015,2016-02-28,CHI,GEN,1,1,0,0,1,1,0,0,0,1,1
2015,2016-02-28,JUV,INT,1,-1,0,1,-1,1,0,1,-1,1,1
2015,2016-02-28,PAL,BOLG,0,1,1,1,1,0,-1,-1,0,-1,1
2015,2016-02-28,SAM,FRO,1,1,0,0,0,0,1,0,-1,-1,0
2015,2016-02-28,UDI,VER,1,1,-1,1,-1,-1,-1,-1,1,0,-1
2015,2016-02-29,FIO,NAP,0,1,1,0,-1,-1,1,-1,-1,1,1
2015,2016-02-29,LAZ,SAS,-1,0,0,0,0,1,0,1,1,0,-1
2015,2016-03-04,ROM,FIO,1,1,0,1,0,0,0,1,1,1,0
2015,2016-03-05,NAP,CHI,1,-1,0,-1,-1,0,1,1,-1,-1,-1
2015,2016-03-05,VER,SAM,-1,0,1,1,1,1,1,1,0,0,1
2015,2016-03-06,ATA,JUV,-1,-1,0,-1,-1,1,1,1,1,-1,0
2015,2016-03-06,BOLG,CARP,0,0,1,1,1,0,-1,-1,1,-1,1
2015,2016-03-06,FRO,UDI,1,-1,-1,-1,1,-1,1,-1,1,-1,1
2015,2016-03-06,GEN,EMP,1,0,-1,1,1,-1,-1,1,1,1,-1
2015,2016-03-06,INT,PAL,1,-1,0,0,1,-1,1,1,0,1,-1
2015,2016-03-06,SAS,MIL,1,1,0,-1,1,1,0,0,-1,1,0
2015,2016-03-06,TOR,LAZ,0,-1,-1,0,0,0,1,1,1,1,1
2015,2016-03-11,JUV,SAS,1,1,-1,0,-1,-1,-1,1,1,1,1
2015,2016-03-12,EMP,SAM,0,1,1,1,1,0,-1,1,-1,0,1
2015,2016-03-12,INT,BOLG,1,0,1,1,0,0,0,0,1,1,1
2015,2016-03-13,CARP,FRO,1,0,-1,0,-1,1,-1,-1,-1,1,1
2015,2016-03-13,CHI,MIL,0,1,0,0,1,1,1,1,0,-1,1
2015,2016-03-13,FIO,VER,0,-1,1,1,1,-1,1,1,-1,1,0
2015,2016-03-13,GEN,TOR,1,1,0,1,0,-1,-1,0,1,1,1
2015,2016-03-13,LAZ,ATA,1,-1,-1,1,-1,-1,1,1,-1,0,0
2015,2016-03-13,PAL,NAP,-1,1,1,-1,1,0,0,1,-1,-1,1
2015,2016-03-13,UDI,ROM,-1,1,-1,-1,0,0,1,-1,1,-1,1
2015,2016-03-19,EMP,PAL,0,1,0,-1,1,1,1,1,0,1,-1
2015,2016-03-19,ROM,INT,0,1,-1,0,-1,1,1,1,-1,1,-1
2015,2016-03-20,ATA,BOLG,1,0,0,1,-1,-1,0,1,-1,0,1
2015,2016-03-20,FRO,FIO,0,1,0,1,1,-1,1,1,0,1,1
2015,2016-03-20,MIL,LAZ,0,-1,-1,0,0,0,1,1,1,-1,0
2015,2016-03-20,NAP,GEN,1,-1,1,-1,1,1,0,-1,-1,0,0
2015,2016-03-20,SAM,CHI,-1,1,0,1,0,0,1,-1,1,-1,1
2015,2016-03-20,SAS,UDI,0,1,-1,1,-1,1,1,-1,-1,0,1
2015,2016-03-20,TOR,JUV,-1,1,1,-1,-1,-1,0,1,1,0,1
2015,2016-03-20,VER,CARP,-1,1,1,1,-1,-1,1,1,1,-1,1
2015,2016-04-02,CARP,SAS,-1,1,0,-1,-1,1,1,0,1,1,0
2015,2016-04-02,JUV,EMP,1,0,0,0,1,1,0,-1,-1,1,-1
2015,2016-04-03,ATA,MIL,1,1,0,1,1,1,1,-1,0,1,1
2015,2016-04-03,CHI,PAL,1,-1,-1,0,1,0,-1,1,1,0,1
2015,2016-04-03,FIO,SAM,0,1,1,-1,1,-1,0,0,0,1,1
2015,2016-04-03,GEN,FRO,1,-1,-1,0,0,0,1,-1,0,-1,0
2015,2016-04-03,INT,TOR,-1,1,0,1,1,1,1,0,1,1,-1
2015,2016-04-03,LAZ,ROM,-1,-1,0,1,-1,0,-1,1,-1,1,-1
2015,2016-04-03,UDI,NAP,1,1,1,0,1,1,0,-1,1,0,0
2015,2016-04-04,BOLG,VER,-1,1,-1,1,1,1,0,1,1,1,1
2015,2016-04-09,CHI,CARP,1,0,0,0,1,0,-1,0,0,0,0
2015,2016-04-09,FRO,INT,-1,1,0,1,0,1,0,1,0,1,0
2015,2016-04-09,MIL,JUV,-1,0,1,0,-1,1,-1,0,0,0,-1
2015,2016-04-09,SAS,GEN,-1,-1,1,1,0,1,0,1,1,-1,0
2015,2016-04-10,EMP,FIO,1,-1,-1,-1,1,-1,1,-1,-1,1,0
2015,2016-04-10,NAP,VER,1,-1,1,1,0,1,1,1,1,0,1
2015,2016-04-10,PAL,LAZ,-1,0,-1,1,1,1,1,0,-1,-1,1
2015,2016-04-10,SAM,UDI,1,0,1,1,1,1,-1,0,1,1,-1
2015,2016-04-10,TOR,ATA,1,1,1,0,-1,-1,-1,1,0,1,1
2015,2016-04-11,ROM,BOLG,0,-1,1,1,0,-1,0,1,-1,0,1
2015,2016-04-16,BOLG,TOR,-1,-1,-1,1,1,1,1,1,-1,1,1
2015,2016-04-16,CARP,GEN,1,0,1,0,-1,1,0,-1,0,-1,0
2015,2016-04-16,INT,NAP,1,1,0,1,1,1,1,1,1,-1,1
2015,2016-04-17,ATA,ROM,0,0,1,1,0,1,1,-1,1,1,-1
2015,2016-04-17,FIO,SAS,1,1,-1,0,1,-1,0,0,0,-1,1
2015,2016-04-17,JUV,PAL,1,1,1,0,0,1,0,0,-1,-1,-1
2015,2016-04-17,LAZ,EMP,1,0,-1,-1,0,1,-1,0,-1,0,1
2015,2016-04-17,SAM,MIL,-1,-1,0,1,-1,1,-1,1,-1,0,1
2015,2016-04-17,UDI,CHI,0,1,1,0,1,-1,1,1,1,1,1
2015,2016-04-17,VER,FRO,-1,0,1,1,0,1,-1,-1,1,-1,1
2015,2016-04-19,NAP,BOLG,1,1,1,-1,1,-1,0,0,-1,-1,1
2015,2016-04-20,CHI,FRO,1,1,-1,1,0,1,-1,1,0,-1,-1
2015,2016-04-20,EMP,VER,1,1,1,1,-1,0,1,1,-1,1,-1
2015,2016-04-20,GEN,INT,1,1,1,1,1,-1,0,-1,0,0,1
2015,2016-04-20,JUV,LAZ,1,0,1,1,1,-1,-1,-1,-1,-1,-1
2015,2016-04-20,PAL,ATA,0,1,1,-1,-1,1,-1,0,-1,0,0
2015,2016-04-20,ROM,TOR,1,-1,-1,1,1,0,-1,-1,0,0,0
2015,2016-04-20,SAS,SAM,0,1,0,0,1,1,1,-1,-1,1,1
2015,2016-04-20,UDI,FIO,1,1,1,1,1,1,0,-1,0,0,-1
2015,2016-04-21,MIL,CARP,0,1,1,0,-1,1,1,1,0,-1,0
2015,2016-04-23,INT,UDI,1,0,-1,1,-1,0,-1,1,0,1,1
2015,2016-04-24,ATA,CHI,1,0,0,1,0,0,0,0,-1,1,-1
2015,2016-04-24,BOLG,GEN,1,0,1,0,1,1,1,0,-1,0,0
2015,2016-04-24,FIO,JUV,-1,-1,0,1,1,1,1,0,-1,-1,1
2015,2016-04-24,FRO,PAL,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1
2015,2016-04-24,SAM,LAZ,1,-1,1,-1,1,0,0,-1,1,1,0
2015,2016-04-24,TOR,SAS,-1,1,-1,1,-1,-1,0,1,1,-1,-1
2015,2016-04-25,CARP,EMP,1,0,0,1,-1,0,1,1,0,0,-1
2015,2016-04-25,ROM,NAP,1,1,-1,0,-1,1,0,0,1,1,1
2015,2016-04-25,VER,MIL,1,0,1,1,1,-1,1,-1,1,1,0
2015,2016-04-30,CHI,FIO,0,1,1,0,0,1,0,1,0,-1,0
2015,2016-04-30,UDI,TOR,-1,0,0,1,1,1,-1,0,-1,0,-1
2015,2016-05-01,EMP,BOLG,0,1,0,1,1,-1,0,1,0,1,0
2015,2016-05-01,JUV,CARP,1,0,1,1,1,0,1,-1,1,0,1
2015,2016-05-01,LAZ,INT,1,1,0,-1,1,-1,0,1,-1,1,0
2015,2016-05-01,MIL,FRO,0,1,-1,-1,1,0,-1,0,0,1,1
2015,2016-05-01,PAL,SAM,1,1,-1,1,-1,-1,1,-1,-1,1,0
2015,2016-05-01,SAS,VER,1,1,-1,-1,1,1,0,0,0,1,-1
2015,2016-05-02,GEN,ROM,-1,0,-1,-1,-1,0,1,0,1,1,-1
2015,2016-05-02,NAP,ATA,1,-1,-1,1,0,-1,0,-1,-1,1,1
2015,2016-05-07,BOLG,MIL,-1,0,-1,1,0,1,1,-1,1,0,1
2015,2016-05-07,INT,EMP,1,1,1,-1,1,1,-1,-1,-1,1,1
2015,2016-05-08,ATA,UDI,0,-1,1,0,1,1,0,1,1,0,1
2015,2016-05-08,CARP,LAZ,-1,1,1,0,1,1,1,1,1,0,0
2015,2016-05-08,FIO,PAL,0,1,1,-1,1,1,0,0,1,-1,-1
2015,2016-05-08,FRO,SAS,-1,1,1,1,1,1,0,0,-1,1,1
2015,2016-05-08,ROM,CHI,1,1,0,1,1,1,-1,-1,1,-1,0
2015,2016-05-08,SAM,GEN,-1,1,1,-1,1,0,-1,1,1,1,-1
2015,2016-05-08,TOR,NAP,-1,0,0,1,1,0,1,0,-1,0,-1
2015,2016-05-08,VER,JUV,1,1,0,-1,0,1,1,-1,-1,1,1
2015,2016-05-14,JUV,SAM,1,1,1,1,1,-1,1,1,-1,1,1
2015,2016-05-14,MIL,ROM,-1,-1,-1,-1,1,-1,0,0,-1,0,-1
2015,2016-05-14,NAP,FRO,1,1,1,-1,0,-1,1,1,0,1,0
2015,2016-05-14,SAS,INT,1,-1,-1,-1,0,0,1,1,-1,1,1
2015,2016-05-15,CHI,BOLG,0,1,0,0,1,0,1,-1,0,1,-1
2015,2016-05-15,EMP,TOR,1,-1,1,0,1,0,1,1,0,0,1
2015,2016-05-15,GEN,ATA,-1,-1,-1,1,0,-1,1,0,0,1,0
2015,2016-05-15,LAZ,FIO,-1,1,-1,-1,1,0,1,-1,1,1,-1
2015,2016-05-15,PAL,VER,1,-1,-1,-1,-1,-1,-1,1,-1,1,1
2015,2016-05-15,UDI,CARP,-1,0,1,0,1,-1,1,-1,0,1,1
2016,2016-08-20,JUV,FIO,1,-1,1,-1,1,-1,1,1,1,1,1
2016,2016-08-20,ROM,UDI,1,-1,-1,-1,1,0,1,0,0,1,1
2016,2016-08-21,ATA,LAZ,-1,-1,-1,-1,-1,-1,1,1,1,-1,0
2016,2016-08-21,BOLG,CRO,1,1,0,1,1,0,0,0,1,-1,1
2016,2016-08-21,CHI,INT,1,0,0,1,-1,0,1,-1,0,0,1
2016,2016-08-21,EMP,SAM,-1,1,1,1,0,1,1,-1,0,1,0
2016,2016-08-21,GEN,CAG,1,0,0,0,-1,0,-1,-1,0,0,1
2016,2016-08-21,MIL,TOR,1,-1,1,-1,1,1,1,-1,1,1,-1
2016,2016-08-21,PAL,SAS,-1,-1,0,1,0,0,0,1,1,-1,-1
2016,2016-08-21,PES,NAP,0,0,0,1,1,0,0,0,-1,0,1
2016,2016-08-27,LAZ,JUV,-1,0,-1,1,0,1,1,0,1,-1,0
2016,2016-08-27,NAP,MIL,1,-1,-1,1,-1,1,0,1,1,1,-1
2016,2016-08-28,CAG,ROM,0,1,1,-1,1,-1,0,1,0,1,-1
2016,2016-08-28,CRO,GEN,-1,0,-1,-1,1,-1,1,-1,0,1,0
2016,2016-08-28,FIO,CHI,1,-1,-1,0,1,0,1,1,1,0,1
2016,2016-08-28,INT,PAL,0,1,0,1,-1,-1,-1,-1,-1,-1,1
2016,2016-08-28,SAM,ATA,1,1,1,-1,0,1,0,1,-1,1,-1
2016,2016-08-28,SAS,PES,-1,-1,0,1,1,1,-1,-1,-1,1,-1
2016,2016-08-28,TOR,BOLG,1,0,-1,1,1,1,-1,1,1,1,-1
2016,2016-08-28,UDI,EMP,1,1,-1,0,-1,0,1,1,-1,0,0
2016,2016-09-10,JUV,SAS,1,-1,1,-1,1,1,1,-1,1,1,-1
2016,2016-09-10,PAL,NAP,-1,1,1,0,-1,0,1,-1,-1,1,-1
2016,2016-09-11,ATA,TOR,1,1,-1,-1,1,1,1,1,1,0,1
2016,2016-09-11,BOLG,CAG,1,1,-1,1,-1,1,1,1,0,1,0
2016,2016-09-11,CHI,LAZ,0,0,1,1,0,-1,1,1,1,-1,1
2016,2016-09-11,MIL,UDI,-1,1,1,-1,0,1,0,0,-1,-1,0
2016,2016-09-11,PES,INT,-1,1,0,1,-1,0,1,-1,0,0,1
2016,2016-09-11,ROM,SAM,1,1,0,1,-1,0,1,-1,0,1,0
2016,2016-09-12,EMP,CRO,1,1,1,1,1,1,0,1,1,1,-1
2016,2016-09-16,SAM,MIL,-1,1,-1,1,1,0,0,0,0,-1,0
2016,2016-09-17,LAZ,PES,1,0,1,0,1,0,-1,1,1,0,0
2016,2016-09-17,NAP,BOLG,1,1,1,-1,-1,-1,1,0,-1,1,1
2016,2016-09-18,CAG,ATA,1,1,-1,-1,0,-1,0,-1,0,0,1
2016,2016-09-18,CRO,PAL,0,-1,0,1,-1,1,1,-1,1,0,-1
2016,2016-09-18,FIO,ROM,1,-1,-1,1,0,-1,0,-1,0,1,1
